tick,child_lineage,parent_lineage,generation,expr_hash,birth_kind
1,192,77,1,4d3be084d3467d01,reproduction
1,193,,0,c8ebdfc8786d6db9,novel
1,194,73,1,4362445d1d8865f3,reproduction
1,195,,0,778c93a8b040cf3f,novel
1,196,,0,760618121fdcb8fa,novel
1,197,64,1,f3e2fe88603005e5,reproduction
1,198,,0,ae5ee0e5ee4cb275,novel
1,199,,0,1ec23058ab7a7900,novel
1,200,,0,82b3dcb707aae47f,novel
1,201,,0,c4ca14fb9511c2e4,novel
1,202,15,1,2c0252c55f91c01e,reproduction
2,203,,0,778c93a8b040cf3f,novel
2,204,122,1,d00900ec926a0a46,reproduction
2,205,125,1,c8ebdfc8786d6db9,reproduction
2,206,,0,4d3be084d3467d01,novel
2,207,91,1,40c0c668478ecf90,reproduction
2,208,,0,30bbd2fc24562ce9,novel
2,209,,0,30bbd2fc24562ce9,novel
2,210,,0,7d980838dfc83451,novel
2,211,,0,c006a9644dad7243,novel
2,212,,0,e543075d2aed790e,novel
2,213,,0,22d1736d6c847b9a,novel
2,214,,0,778c93a8b040cf3f,novel
2,215,,0,778c93a8b040cf3f,novel
2,216,,0,9fb23fe691ca3389,novel
2,217,,0,b40c6446373ec57d,novel
2,218,,0,40c0c668478ecf90,novel
2,219,105,2,778c93a8b040cf3f,reproduction
2,220,,0,c8ebdfc8786d6db9,novel
2,221,,0,98104cd53a20958b,novel
2,222,22,1,c62a5ae8d5ddc5f5,reproduction
2,223,,0,36f38f66a69399bf,novel
2,224,,0,778c93a8b040cf3f,novel
2,225,89,1,40c0c668478ecf90,reproduction
2,226,,0,40787fdb6ac50c8f,novel
2,227,,0,85eb7129cd5988ed,novel
2,228,,0,3b3d334dc20216d6,novel
2,229,,0,a17c27057bb68cd3,novel
2,230,,0,493122614dd4933f,novel
2,231,,0,0d4d2052e034884e,novel
2,232,24,1,40c0c668478ecf90,reproduction
2,233,,0,40c0c668478ecf90,novel
2,234,29,1,f3e2fe88603005e5,reproduction
2,235,,0,c92078a86d4b9aaa,novel
2,236,,0,5d5d35dd800bfe67,novel
2,237,,0,893dfa383d6612fd,novel
2,238,,0,12adc6997249ebf2,novel
2,239,,0,900936c88935cd8c,novel
2,240,,0,2198d1cfe91b1d3b,novel
2,241,,0,c8ebdfc8786d6db9,novel
2,242,,0,5ba977d9f7168e4a,novel
2,243,,0,4e784b8664c3b412,novel
2,244,,0,1157dd675fcebe90,novel
2,245,140,1,778c93a8b040cf3f,reproduction
2,246,,0,c8ebdfc8786d6db9,novel
2,247,20,1,40c0c668478ecf90,reproduction
2,248,,0,778c93a8b040cf3f,novel
2,249,,0,778c93a8b040cf3f,novel
2,250,126,1,4d3be084d3467d01,reproduction
2,251,134,1,778c93a8b040cf3f,reproduction
2,252,,0,4055700a463137a3,novel
2,253,128,1,d4b1bd1715c93cc3,reproduction
2,254,59,1,8f2518934c615406,reproduction
2,255,,0,8d33583b445b3831,novel
2,256,,0,5652320e5e09afbc,novel
2,257,,0,7d83d7eb0e2b19f5,novel
2,258,,0,7ee8d545898720dd,novel
2,259,0,1,2c0252c55f91c01e,reproduction
2,260,,0,4d3be084d3467d01,novel
2,261,123,1,40c0c668478ecf90,reproduction
2,262,,0,b3d7f7d7b4e7e4a3,novel
2,263,,0,b709b9eaa28d68ff,novel
2,264,118,1,c7cf630ba5a4ba21,reproduction
2,265,184,1,778c93a8b040cf3f,reproduction
2,266,,0,62ba277bbc4c0733,novel
2,267,,0,62ba277bbc4c0733,novel
2,268,,0,59782a80b0380b18,novel
2,269,,0,778c93a8b040cf3f,novel
2,270,,0,1f74a0790c272834,novel
2,271,,0,63214f78649ba2c7,novel
2,272,,0,84e03f78eac49d05,novel
2,273,,0,9939da0ed2cda3c7,novel
2,274,,0,da929c66eb3e88c1,novel
2,275,,0,778c93a8b040cf3f,novel
2,276,12,1,778c93a8b040cf3f,reproduction
2,277,,0,21bb2d56c4cd1eba,novel
2,278,,0,8672e1f42c65b337,novel
2,279,,0,57de409537ab3935,novel
2,280,,0,57de409537ab3935,novel
2,281,144,1,771f6eb30fa37585,reproduction
2,282,15,1,778c93a8b040cf3f,reproduction
2,283,,0,778c93a8b040cf3f,novel
2,284,,0,40c0c668478ecf90,novel
2,285,168,2,dbff9a9fb2ffa5fd,reproduction
2,286,,0,1b662b8c29bd5656,novel
2,287,90,1,e86ee31e8a2991af,reproduction
2,288,,0,0a481eb844d7ae83,novel
2,289,,0,778c93a8b040cf3f,novel
2,290,,0,4d3be084d3467d01,novel
2,291,,0,40c0c668478ecf90,novel
2,292,113,1,38487afa73c742dd,reproduction
2,293,,0,da929c66eb3e88c1,novel
2,294,,0,4e52df3f7ea8bbe9,novel
2,295,,0,8f486c1dcd2a814e,novel
2,296,133,1,778c93a8b040cf3f,reproduction
2,297,,0,9939da0ed2cda3c7,novel
2,298,,0,70bf458f34ad42bf,novel
2,299,,0,c92078a86d4b9aaa,novel
2,300,,0,f8974bb354e37247,novel
2,301,,0,4d3be084d3467d01,novel
2,302,,0,4d3be084d3467d01,novel
2,303,124,1,cfc075108d9f8b2f,reproduction
2,304,195,1,4d3be084d3467d01,reproduction
2,305,,0,778c93a8b040cf3f,novel
